,Term,Filter 1,Threshold 1,Filter 2,Threshold 2,Filter 3,Threshold 3,Number of videos,Number of news,Number of podcasts,Number of apps,Cosine,Pearson,Euclidean,Cosine_with_mean,Pearson_with_mean,Euclidean_with_mean
1119,oscars,Track time,150,Text length,7500,Duration,5,166,92,26,158,0.11454137322675362,0.016582431217614622,10.533385003530858,0.3502122641879328,0.22409707829082323,9.28813435783017
1120,oscars,Track time,150,Text length,7500,Duration,10,92,92,26,158,0.11381521664847846,0.017416816906578234,10.085950254489573,0.32561043215471586,0.18910682364822817,8.943072409855436
1121,oscars,Track time,150,Text length,7500,Duration,15,61,92,26,158,0.11807902678599633,0.019196077196557224,10.557440925087983,0.30664868289578723,0.15797419804555587,9.449165171609486
1122,oscars,Track time,150,Text length,7500,Duration,20,52,92,26,158,0.12012775661464985,0.023698488106058013,10.21554132509188,0.2945847167926181,0.1422217505097127,9.217938447784634
1123,oscars,Track time,150,Text length,7500,Duration,25,38,92,26,158,0.0963040982816284,-0.005196437570786214,9.891427236932849,0.266663890280534,0.09858374758873513,8.916314888824978
1124,oscars,Track time,150,Text length,7500,Duration,30,22,92,26,158,0.09746814388088264,-0.005036771958888575,12.063148204452556,0.26368966432848684,0.09310586090543241,10.915188184078009
1125,oscars,Track time,150,Text length,7500,Duration,40,16,92,26,158,0.09813833113098143,-0.0028950127531078124,11.877343670821935,0.26546686886011983,0.09786282356758068,10.73084865824418
1126,oscars,Track time,150,Text length,7500,Duration,50,15,92,26,158,0.09898635854777127,-0.0018349446414329532,11.784441404006625,0.26827861150835164,0.10174489101788672,10.637044427673382
1127,oscars,Track time,150,Text length,7500,Duration,75,9,92,26,158,0.0995405492177618,-0.00024245013485750663,11.608349380088514,0.2734892910899878,0.10895306140200264,10.449435966531786
1128,oscars,Track time,150,Text length,7500,Duration,100,6,92,26,158,0.10011612383621069,0.0008536352860594085,11.515447113273204,0.2748154039938983,0.11172749748857812,10.355631735960987
